35.184.232.165:80
134.73.0.53:3129
181.119.3.1:999
187.102.219.155:999
36.94.58.26:4480
201.174.152.190:999
38.41.53.145:9090
103.25.208.170:8081
109.200.159.27:8080
45.170.101.2:999
45.225.184.18:999
202.21.110.82:8020
143.44.170.4:8080
175.106.10.164:8089
103.28.114.153:3125
185.71.233.113:8080
41.254.53.70:1981
14.241.46.131:8080
200.215.250.98:999
45.70.200.122:999
180.193.216.211:8080
154.236.191.42:1976
154.236.191.41:1981
188.94.156.144:3128
103.57.9.16:80
196.44.224.37:8080
143.255.85.218:999
191.102.102.117:8080
139.255.67.51:3888
104.40.148.100:8080
198.12.122.226:3128
41.65.0.219:1976
68.183.185.62:80
113.53.94.12:65535
43.129.223.147:38080
198.11.175.192:3128
103.23.236.204:8080
138.68.235.51:80
197.255.125.12:80
85.238.102.97:8081
89.43.10.141:80
139.99.135.214:80
176.100.13.15:8080
177.23.187.95:5566
63.40.237.21:80
114.7.27.98:8080
143.44.191.108:8080
154.236.189.5:8080
103.12.199.242:8080
41.65.46.178:1976
45.229.205.243:55555
134.73.0.240:3129
130.41.109.158:8080
202.162.195.54:8089
82.79.213.118:9812
154.236.179.226:1981
80.48.119.28:8080
13.233.59.197:80
103.156.248.102:8080
91.225.48.111:8888
212.107.31.118:80
23.144.56.239:80
138.117.219.108:80
119.237.43.106:80
89.117.32.209:80
188.0.147.102:3128
202.150.132.53:8080
124.13.181.4:80
103.178.54.165:80
124.13.181.6:80
81.16.177.99:80
165.3.122.211:80
119.237.37.28:80
213.183.56.99:80
134.73.3.239:3129
165.154.236.214:80
124.13.181.7:80
185.160.26.114:80
185.57.172.110:80
152.169.106.145:8080
85.25.201.22:5566
168.181.87.45:8080
177.124.184.52:8080
92.80.1.202:8082
85.187.195.145:8080
41.184.188.25:8080
213.6.115.107:19000
103.183.63.130:83
41.78.212.50:8787
190.209.27.86:999
213.6.76.218:19000
47.254.198.46:3128
206.84.101.110:9090
13.95.173.197:80
141.147.33.121:80
103.38.214.21:3128
199.5.133.194:80
23.238.33.186:80
82.180.163.163:80
143.198.241.47:80
161.97.93.15:80
134.73.3.214:3129
103.172.135.53:80
182.72.203.246:80
153.19.91.77:80
104.255.231.87:3128
45.32.101.24:80
156.67.217.159:80
52.38.72.41:80
134.73.1.5:3129
41.204.63.118:80
213.247.123.57:3128
45.234.61.7:999
196.202.210.35:32650
134.73.3.157:3129
134.73.3.8:3129
14.63.228.239:80
184.60.66.122:80
198.199.86.11:8080
51.75.122.80:80
143.198.182.218:80
78.46.175.184:80
88.87.95.143:5948
64.225.8.132:9979
190.128.228.182:80
168.235.85.22:80
185.218.125.70:80
